area_ratio,perimeter_ratio,compactness,eccentricity,shape_aspect_ratio,shape_extent,gray_mean,gray_std,dark_pixel_ratio,red_mean,blue_mean,red_std,blue_std,blue_red_ratio,texture_contrast,object_background_contrast,Image,Label
0.5221774193548387,0.09879032258064516,0.6777780068969232,0.8680607023753921,1.032258064516129,0.5221774193548387,0.30367299914360046,0.17790396511554718,0.5826612903225806,0.3703913688659668,0.4631160497665405,0.12296751141548157,0.06899179518222809,1.3571408987045288,0.0022181353997439146,0.3059884011745453,28,Plasma
0.5547826086956522,0.10956521739130434,1.0099955217890089,0.6056030958948941,0.9090909090909091,0.725,0.23512597382068634,0.2541795074939728,0.577391304347826,0.2963181734085083,0.3800725042819977,0.1267193704843521,0.11989612132310867,1.446881890296936,0.0032279291190207005,0.46966809034347534,29,Lymphocyte
0.4363327674023769,0.0865874363327674,0.6208299207786058,0.785747469173895,0.75,0.5288065843621399,0.28914889693260193,0.2197532057762146,0.44991511035653653,0.3437018394470215,0.4398718476295471,0.09967654943466187,0.1098131388425827,1.3244456052780151,0.002108420943841338,0.3911362588405609,30,Lymphocyte
0.5188492063492064,0.15749007936507936,0.0651964717595372,0.59701402737544,0.7777777777777778,0.5188492063492064,0.4193168878555298,0.17100447416305542,0.3913690476190476,0.4902092218399048,0.5575413107872009,0.11434110999107361,0.1101190522313118,1.1769893169403076,0.0031784644816070795,0.2783541679382324,31,Tumor
0.49391357273280584,0.1548995739500913,0.07872140182840477,0.6815290070413426,1.169811320754717,0.49391357273280584,0.4112563729286194,0.14179106056690216,0.43152769324406576,0.4859289824962616,0.5627680420875549,0.08247547596693039,0.07736678421497345,1.175549030303955,0.0022591312881559134,0.23309314250946045,32,Tumor
0.5487661574618097,0.09400705052878966,0.9169523557665208,0.7417218152699347,1.631578947368421,0.7928692699490663,0.25340190529823303,0.14602510631084442,0.7532314923619271,0.3794768750667572,0.37757906317710876,0.06294672191143036,0.05121680349111557,1.0065721273422241,0.00108607136644423,0.2675325572490692,33,Plasma
0.7814442850310857,0.06934481109516978,0.48831033493134096,0.9390621078663376,0.4019607843137255,0.7814442850310857,0.47957175970077515,0.14974431693553925,0.46245815399330464,0.6054059863090515,0.5872357487678528,0.08399256318807602,0.05607496201992035,0.9786287546157837,0.0005286448867991567,0.30896127223968506,34,Fibroblast
0.4637426900584795,0.06666666666666667,0.7667845411808882,0.8563044385412281,0.8292682926829268,0.5688665710186513,0.36832183599472046,0.11267228424549103,0.5473684210526316,0.4717305600643158,0.5060257911682129,0.06549611687660217,0.04604567959904671,1.082448124885559,0.0004368965746834874,0.19406241178512573,35,Fibroblast
0.5868686868686869,0.09696969696969697,0.7922158557880512,0.8620924614533795,1.8181818181818181,0.6602272727272728,0.34037306904792786,0.1268235594034195,0.7212121212121212,0.4297121465206146,0.4903040826320648,0.07640732079744339,0.056623056530952454,1.1590207815170288,0.0008312605787068605,0.21500369906425476,36,Fibroblast
0.6575,0.1525,0.8881901294212476,0.3759728888048965,0.9,0.7305555555555555,0.24798494577407837,0.1457906812429428,0.8425,0.3044360280036926,0.4026690721511841,0.07013498991727829,0.06393104046583176,1.3485209941864014,0.0006269011064432561,0.2612394094467163,37,Lymphocyte
0.6471861471861472,0.09307359307359307,1.0160478133297437,0.7669607173424828,1.3333333333333333,0.7786458333333334,0.2774510681629181,0.17787683010101318,0.6764069264069265,0.3332546651363373,0.4453079104423523,0.08714849501848221,0.0587000697851181,1.3944183588027954,0.0018951783422380686,0.34100696444511414,38,Lymphocyte
0.6763925729442971,0.10610079575596817,1.0013826583317467,0.20928269320110354,0.8928571428571429,0.7285714285714285,0.2718648612499237,0.11425803601741791,0.9084880636604774,0.3560630679130554,0.4019069969654083,0.06758326292037964,0.046127330511808395,1.149566650390625,0.00042854039929807186,0.19843965768814087,39,Tumor
0.6077586206896551,0.10344827586206896,1.0253809355466685,0.6904154912022756,1.0909090909090908,0.8011363636363636,0.18098662793636322,0.18141208589076996,0.75,0.24946926534175873,0.2999212145805359,0.08201921731233597,0.07025875896215439,1.2780488729476929,0.001507636159658432,0.34152501821517944,40,Lymphocyte
0.6193396226415094,0.1339622641509434,0.20456809929395944,0.5568968737882344,0.7547169811320755,0.6193396226415094,0.38438722491264343,0.11601896584033966,0.680188679245283,0.48249030113220215,0.5207323431968689,0.06962259858846664,0.06970363110303879,1.08916437625885,0.0010341503657400608,0.19146600365638733,41,Tumor
0.652998776009792,0.0872093023255814,0.33015247634401323,0.8743673245015207,0.5526315789473685,0.668546365914787,0.25009599328041077,0.1523866355419159,0.8555691554467564,0.4115056097507477,0.3331054449081421,0.1367318481206894,0.0544925257563591,0.8859654068946838,0.0008597234846092761,0.2557354271411896,42,Fibroblast
0.5429292929292929,0.0867003367003367,0.7640031149271059,0.9026658405694192,0.5238095238095238,0.698051948051948,0.40515363216400146,0.20684440433979034,0.40235690235690236,0.4827907383441925,0.5258185267448425,0.13294902443885803,0.08270980417728424,1.1409388780593872,0.001256030984222889,0.3545546531677246,43,Fibroblast
0.7102102102102102,0.08408408408408409,0.9476870696096762,0.6935483596768345,0.9166666666666666,0.7962962962962963,0.42254436016082764,0.18793191015720367,0.5758258258258259,0.537785530090332,0.5521121025085449,0.09136408567428589,0.07264791429042816,1.0379643440246582,0.0016927653923630714,0.36806923151016235,44,Plasma
0.6454033771106942,0.124953095684803,0.19491705630583536,0.849475621099069,1.5853658536585367,0.6454033771106942,0.41592687368392944,0.15500928461551666,0.525703564727955,0.6238532066345215,0.4867396056652069,0.1135256364941597,0.06350049376487732,0.7980128526687622,0.001289408770389855,0.26141268014907837,45,Fibroblast
0.7316455696202532,0.06632911392405064,0.5290602394309482,0.803238037355593,1.5869565217391304,0.8606313281715307,0.29773807525634766,0.20413638651371002,0.730886075949367,0.36760297417640686,0.4558219909667969,0.08181401342153549,0.07674512267112732,1.266418218612671,0.0011549800401553512,0.41360437870025635,46,Tumor
0.5972350230414747,0.08018433179723503,1.0758367232269446,0.7920547734630813,0.7142857142857143,0.7405714285714285,0.30976760387420654,0.17427681386470795,0.6184331797235023,0.37936335802078247,0.4629024863243103,0.07667505741119385,0.0605795718729496,1.243959665298462,0.0011965668527409434,0.32621335983276367,47,Plasma
0.6267441860465116,0.09244186046511628,0.5358390697472089,0.5039037478675414,0.975609756097561,0.6573170731707317,0.2589164078235626,0.23972545564174652,0.6424418604651163,0.31849831342697144,0.39411765336990356,0.11577008664608002,0.10526031255722046,1.2895753383636475,0.0010583415860310197,0.44249019026756287,48,Lymphocyte
0.5392592592592592,0.18666666666666668,0.2881178447736671,0.5924449547270444,0.9259259259259259,0.5392592592592592,0.4287509322166443,0.13207265734672546,0.45185185185185184,0.5140163898468018,0.57222580909729,0.09389135986566544,0.06668299436569214,1.1371201276779175,0.0022132224403321743,0.22005456686019897,49,Plasma
0.69,0.10625,0.9600881078375451,0.6263641931341758,0.8928571428571429,0.7885714285714286,0.14424312114715576,0.16295252740383148,0.8775,0.21391019225120544,0.2713839113712311,0.06368881464004517,0.06466609984636307,1.3159570693969727,0.0011978002730756998,0.32406705617904663,50,Plasma
0.6191904047976012,0.10794602698650675,1.0011402514911918,0.6620219760728342,1.1904761904761905,0.7866666666666666,0.2942389249801636,0.16244502365589142,0.6926536731634183,0.3608887493610382,0.4566301107406616,0.07849038392305374,0.06564417481422424,1.294368863105774,0.0006636762991547585,0.29779839515686035,51,Lymphocyte
0.7681159420289855,0.13478260869565217,0.7700516158643036,0.7621313750749763,1.3636363636363635,0.803030303030303,0.2431120127439499,0.21647138893604279,0.7840579710144927,0.2950647473335266,0.40252310037612915,0.11000551283359528,0.07968579232692719,1.4653151035308838,0.0018658858025446534,0.4571029543876648,52,Plasma
0.583743842364532,0.0960591133004926,0.9790367638406061,0.6983737292619782,1.16,0.6537931034482759,0.19683301448822021,0.2741653025150299,0.6268472906403941,0.2632332444190979,0.33345746994018555,0.1299336552619934,0.11059774458408356,1.4133045673370361,0.0042172325775027275,0.5043416619300842,53,Lymphocyte
0.6583710407239819,0.11199095022624435,0.7462123964449585,0.7379682081565918,1.3076923076923077,0.6583710407239819,0.3007250428199768,0.2546786665916443,0.6334841628959276,0.34503069519996643,0.4686948359012604,0.1021508052945137,0.08612082898616791,1.426683783531189,0.0031049426179379225,0.49623435735702515,54,Plasma
0.5454292084726867,0.15691192865105907,0.07758609609236518,0.8221764645197156,1.6956521739130435,0.5454292084726867,0.36860787868499756,0.11946277320384979,0.6633221850613155,0.4431312680244446,0.5256284475326538,0.07319635897874832,0.06850238144397736,1.2062110900878906,0.001844912301748991,0.19132184982299805,55,Tumor
0.4873873873873874,0.08423423423423423,0.3888247592077733,0.9654890970953178,2.8461538461538463,0.5623700623700624,0.2327842116355896,0.14934062957763672,0.7896396396396397,0.34562358260154724,0.3641114830970764,0.08422408998012543,0.06082973629236221,1.1000378131866455,0.0011688226368278265,0.26429951190948486,56,Fibroblast
0.5115131578947368,0.09265350877192982,0.41050466661521334,0.9450318057235721,1.78125,0.5115131578947368,0.2669071853160858,0.14573906362056732,0.7631578947368421,0.40465712547302246,0.3814135193824768,0.11026845872402191,0.05671768635511398,0.9987862706184387,0.0010660442057996988,0.24658361077308655,57,Fibroblast
0.5220588235294118,0.1213235294117647,0.8192950538287431,0.9101357010992978,2.4166666666666665,0.8160919540229885,0.17287838459014893,0.058235958218574524,1.0,0.29504281282424927,0.26882076263427734,0.0569104366004467,0.021662959828972816,0.9447006583213806,0.00022157971397973597,0.10061913728713989,58,Fibroblast
0.5347222222222222,0.14285714285714285,0.3266432176475499,0.9146785360458465,2.2857142857142856,0.5347222222222222,0.20169073343276978,0.10384120792150497,0.9474206349206349,0.32404962182044983,0.307111918926239,0.09281128644943237,0.0568394735455513,0.9985040426254272,0.0005809366120956838,0.16454023122787476,59,Fibroblast
0.584,0.10853333333333333,0.1661365395833756,0.8133522642472817,1.5,0.584,0.3723374307155609,0.14974920451641083,0.5882666666666667,0.5530629754066467,0.4624675512313843,0.11938513815402985,0.05552655830979347,0.8635332584381104,0.001121610403060913,0.2538677752017975,60,Fibroblast
0.7188940092165899,0.09907834101382489,1.0602238052136457,0.6032621251577172,1.2,0.832,0.2766513228416443,0.18864794075489044,0.7453917050691244,0.31532806158065796,0.45120033621788025,0.07511870563030243,0.08286356180906296,1.4658783674240112,0.0017561493441462517,0.37770259380340576,61,Plasma
0.512781954887218,0.162406015037594,0.3673810339074483,0.9024107552802099,1.8421052631578947,0.512781954887218,0.3476012647151947,0.16375119984149933,0.5383458646616541,0.4112011790275574,0.5226841568946838,0.09325355291366577,0.067076176404953,1.3137848377227783,0.002437175251543522,0.2828179895877838,62,Fibroblast
0.6548323471400395,0.11439842209072978,0.6201003335266417,0.805545120915264,1.5,0.6548323471400395,0.44623905420303345,0.14468874037265778,0.48422090729783035,0.586900532245636,0.5642511248588562,0.0795169249176979,0.05779799073934555,0.9678203463554382,0.0005844307015649974,0.26696789264678955,63,Tumor
0.7764182424916574,0.11568409343715239,0.8109584586559452,0.5684048385400113,0.9310344827586207,0.8914431673052363,0.2297302484512329,0.10541088879108429,0.9299221357063404,0.29620203375816345,0.3735715448856354,0.047805242240428925,0.04519857466220856,1.2723126411437988,0.00027046093600802124,0.22209280729293823,64,Lymphocyte
0.5862068965517241,0.0872210953346856,0.9820662811113577,0.6924334181354879,1.2222222222222223,0.6487093153759821,0.3163396120071411,0.12223239243030548,0.768762677484787,0.4042065441608429,0.46714159846305847,0.0671127587556839,0.0431901253759861,1.1758748292922974,0.0004979577497579157,0.2102629542350769,65,Tumor
0.704474505723205,0.10093652445369407,0.90418034923171,0.677791120769277,1.1071428571428572,0.7799539170506913,0.3235684037208557,0.18713295459747314,0.7138397502601457,0.3913749158382416,0.4828627407550812,0.10220090299844742,0.08097739517688751,1.265476942062378,0.0006446936749853194,0.3447136878967285,66,Lymphocyte
0.7157738095238095,0.11383928571428571,0.5164188359611057,0.9383773261373474,0.42857142857142855,0.7157738095238095,0.2922859489917755,0.21453870832920074,0.7127976190476191,0.35452696681022644,0.4457339644432068,0.09593150019645691,0.08943671733140945,1.2928190231323242,0.0012058791471645236,0.4326912462711334,67,Fibroblast
0.6338383838383839,0.10732323232323232,0.8731236053160284,0.8041544438817795,1.5714285714285714,0.7243867243867244,0.21723850071430206,0.23763839900493622,0.6893939393939394,0.2456214427947998,0.3748379349708557,0.12780684232711792,0.11394993215799332,1.705389142036438,0.0017878076760098338,0.4364174008369446,68,Lymphocyte
0.5201850294365012,0.12699747687132043,0.1704377050344535,0.8249617175215136,1.4146341463414633,0.5201850294365012,0.41740506887435913,0.14621342718601227,0.45458368376787217,0.503679096698761,0.5673118233680725,0.07825273275375366,0.06905245035886765,1.1403673887252808,0.001699479529634118,0.2448076605796814,69,Tumor
0.4232117812061711,0.11220196353436185,0.1481211848782375,0.8528768162503753,1.3478260869565217,0.4232117812061711,0.3700616657733917,0.14305013418197632,0.45511921458625526,0.46063974499702454,0.5256624221801758,0.11105773597955704,0.06854449957609177,1.194795846939087,0.00185580353718251,0.23692306876182556,70,Fibroblast
0.5672043010752689,0.0985663082437276,0.6573977354454014,0.637860517725952,0.8611111111111112,0.5672043010752689,0.36789295077323914,0.2100217640399933,0.5098566308243727,0.4232010841369629,0.5224483609199524,0.09108109772205353,0.09396085143089294,1.2594350576400757,0.0016234016511589289,0.3818821609020233,71,Plasma
0.4806312769010043,0.08142037302725968,0.3267856279617553,0.9698079452643902,2.411764705882353,0.4806312769010043,0.39551568031311035,0.15688444674015045,0.4411764705882353,0.576502799987793,0.48334798216819763,0.11023125052452087,0.06229736655950546,0.8597372770309448,0.0016031891573220491,0.2706471085548401,72,Fibroblast
0.6936026936026936,0.11313131313131314,0.22929708285129585,0.7209915073909858,1.4666666666666666,0.6936026936026936,0.44129329919815063,0.19847720861434937,0.5124579124579125,0.621334433555603,0.5219112634658813,0.11173279583454132,0.08703472465276718,0.8600719571113586,0.0015650177374482155,0.3848031759262085,73,Fibroblast
0.881578947368421,0.19736842105263158,0.9354964790689606,0.6621669747240598,1.1875,0.881578947368421,0.16998638212680817,0.12370140850543976,0.944078947368421,0.25378987193107605,0.3018144965171814,0.08008802682161331,0.06149043142795563,1.2437732219696045,0.0008534028893336654,0.3292640447616577,74,Lymphocyte
0.4222222222222222,0.1297222222222222,0.0875829745371199,0.9212817173955588,2.25,0.4222222222222222,0.38841375708580017,0.08961644768714905,0.6116666666666667,0.5840351581573486,0.4734262228012085,0.08974504470825195,0.037273094058036804,0.8273900151252747,0.0009278924553655088,0.14516541361808777,75,Fibroblast
0.666923373122834,0.15248363496341932,0.13879294143499443,0.6360619257707337,1.0816326530612246,0.666923373122834,0.3154365122318268,0.1352299153804779,0.8090103966114748,0.3889394998550415,0.4786781966686249,0.08183036744594574,0.06869012862443924,1.2685760259628296,0.0016124810790643096,0.23346826434135437,76,Tumor
0.5831842576028623,0.1641323792486583,0.1216621051542766,0.5377133706395059,0.8269230769230769,0.5831842576028623,0.461229145526886,0.1509414166212082,0.36001788908765653,0.5237970352172852,0.6109617948532104,0.10330727696418762,0.07164988666772842,1.2034403085708618,0.00237656501121819,0.2490488886833191,77,Tumor
0.5071556350626119,0.10912343470483005,0.23935541985829248,0.41316459189149607,0.8775510204081632,0.5382059800664452,0.4219648241996765,0.18288300931453705,0.35286225402504473,0.4670470356941223,0.5747484564781189,0.13071249425411224,0.08983641862869263,1.300262451171875,0.0009458095300942659,0.2875272035598755,78,Tumor
0.778441231929604,0.08673790069138906,0.408618200112472,0.8603221888662393,0.581081081081081,0.778441231929604,0.37279725074768066,0.17562872171401978,0.7262727844123193,0.49480000138282776,0.5042991638183594,0.08149319887161255,0.06565002351999283,1.0276930332183838,0.0005418190849013627,0.37569600343704224,79,Tumor
0.4894179894179894,0.15211640211640212,0.35157331775522827,0.6121653945161866,1.0769230769230769,0.5082417582417582,0.4784158766269684,0.10282811522483826,0.3002645502645503,0.5600317716598511,0.6126232147216797,0.051913272589445114,0.04817233234643936,1.0984184741973877,0.0013913055881857872,0.16953763365745544,80,Tumor
0.6024187452758881,0.11337868480725624,0.4451287724286338,0.8805194907933597,1.8148148148148149,0.6024187452758881,0.42698195576667786,0.1722075641155243,0.47694633408919124,0.5335646271705627,0.5644303560256958,0.10602360963821411,0.05391392111778259,1.0885429382324219,0.0020332897547632456,0.31209877133369446,81,Fibroblast
0.591156462585034,0.11292517006802721,0.3962903202162187,0.8021632130336657,0.6122448979591837,0.591156462585034,0.25359001755714417,0.11972393840551376,0.8972789115646258,0.38285163044929504,0.3691464066505432,0.10887579619884491,0.06039973348379135,1.0239338874816895,0.0005516693345271051,0.1935373842716217,82,Fibroblast
0.6138888888888889,0.1527777777777778,0.9180720349664057,0.5936220578509203,0.9,0.6138888888888889,0.22635336220264435,0.1132386326789856,0.9305555555555556,0.35540771484375,0.3292875587940216,0.06149584427475929,0.03877381607890129,0.9433512091636658,0.001074442407116294,0.20355619490146637,83,Lymphocyte
0.6623496762257169,0.17067530064754857,0.13216003642571908,0.4007256181345526,1.0217391304347827,0.6623496762257169,0.25797897577285767,0.10779494047164917,0.9296947271045328,0.38074541091918945,0.3899906873703003,0.074521005153656,0.045761365443468094,1.0542110204696655,0.0010350955417379737,0.18480432033538818,84,Tumor
0.873015873015873,0.11772486772486772,1.047065345976146,0.40700741069985935,0.9642857142857143,0.873015873015873,0.1764831840991974,0.13398468494415283,0.951058201058201,0.2790077328681946,0.2831372916698456,0.09653761237859726,0.06897199153900146,1.0930571556091309,0.0005937268142588437,0.3267386257648468,85,Plasma
0.5640273704789834,0.08113391984359726,1.0525179045558488,0.49378970198368316,1.1666666666666667,0.8586309523809523,0.28441551327705383,0.1727113276720047,0.6334310850439883,0.3463146388530731,0.43428143858909607,0.08340748399496078,0.06348800659179688,1.285852074623108,0.0006662606028839946,0.31432363390922546,86,Lymphocyte
0.6350832266325224,0.08418693982074264,0.36044585434065257,0.8561464186061184,1.6136363636363635,0.6350832266325224,0.34336790442466736,0.17917390167713165,0.6366837387964148,0.40161487460136414,0.5030202269554138,0.1151643767952919,0.06814410537481308,1.3277803659439087,0.0009501344757154584,0.3150690495967865,87,Tumor
0.5220338983050847,0.11838331160365059,0.12205687074243175,0.6925468110861833,1.1016949152542372,0.5220338983050847,0.4125576913356781,0.15911485254764557,0.42946544980443285,0.4927425682544708,0.5595209002494812,0.08928884565830231,0.0778333842754364,1.1538902521133423,0.0020140092819929123,0.26894018054008484,88,Tumor
0.5389576883384933,0.14886480908152736,0.07884908858464211,0.6702136880551692,0.6710526315789473,0.5389576883384933,0.42773616313934326,0.10808464884757996,0.48968008255933954,0.5426426529884338,0.564206600189209,0.0739469826221466,0.05084484815597534,1.0513052940368652,0.0009608301916159689,0.17542576789855957,89,Tumor
0.8243978243978244,0.1522921522921523,0.3470668268907508,0.6185731854007223,1.1818181818181819,0.8243978243978244,0.43521156907081604,0.07560364902019501,0.8003108003108003,0.5653712153434753,0.5650274753570557,0.058043718338012695,0.039764754474163055,1.0063332319259644,0.0005010224995203316,0.15148738026618958,90,Tumor
0.6541353383458647,0.09172932330827067,0.7345298598825907,0.5634224254349486,1.088235294117647,0.6915739268680445,0.1884799599647522,0.12163534760475159,0.9518796992481203,0.30775749683380127,0.291566401720047,0.09449656307697296,0.052006758749485016,0.9972863793373108,0.0004782835312653333,0.21693909168243408,91,Plasma
0.477088948787062,0.0977088948787062,0.42316244446926493,0.8861587673233249,2.0384615384615383,0.5137880986937591,0.18306171894073486,0.17115959525108337,0.7863881401617251,0.2593940496444702,0.32410547137260437,0.10307653248310089,0.07311785966157913,1.3734683990478516,0.0014588028425350785,0.2997473180294037,92,Fibroblast
0.6254545454545455,0.13454545454545455,0.3947070390193166,0.9000124887531715,1.76,0.6254545454545455,0.3177875280380249,0.14414489269256592,0.740909090909091,0.4695679843425751,0.42614567279815674,0.1210237517952919,0.05148058384656906,0.9551451206207275,0.0014187892666086555,0.2465572953224182,93,Fibroblast
0.7083333333333334,0.13020833333333334,0.9114807485615186,0.6053799454342813,1.0909090909090908,0.7727272727272727,0.21132411062717438,0.2003362625837326,0.7795138888888888,0.2431757152080536,0.37955594062805176,0.090858094394207,0.07773927599191666,1.663956642150879,0.0023460190277546644,0.39455974102020264,94,Lymphocyte
0.6418650793650794,0.0992063492063492,0.8130441787490384,0.7066082143850324,1.36,0.7611764705882353,0.23506034910678864,0.22160394489765167,0.6934523809523809,0.2699093818664551,0.39593902230262756,0.0771268680691719,0.07835771888494492,1.4993329048156738,0.001509521040134132,0.4194347858428955,95,Lymphocyte
0.6884210526315789,0.14947368421052631,0.8151563560594028,0.7625773845351959,1.3157894736842106,0.6884210526315789,0.37895989418029785,0.16123224794864655,0.6568421052631579,0.4467949867248535,0.5411404967308044,0.06887056678533554,0.05893135815858841,1.22917902469635,0.001143782865256071,0.319574773311615,96,Lymphocyte
0.49002217294900224,0.1130820399113082,0.533865418257089,0.8634214120001478,1.6818181818181819,0.542997542997543,0.3064008951187134,0.10667230933904648,0.8481152993348116,0.41408929228782654,0.4429953098297119,0.07226459681987762,0.04911496117711067,1.0851231813430786,0.0005210352246649563,0.1741185188293457,97,Tumor
0.6054006968641115,0.08362369337979095,0.9476592422937961,0.6645545954676428,0.7368421052631579,0.6531954887218046,0.21561573445796967,0.1693200320005417,0.7970383275261324,0.3170038163661957,0.33583864569664,0.08747435361146927,0.05887604504823685,1.097762107849121,0.0011120333801954985,0.3020173907279968,98,Plasma
0.6591285162713734,0.1836734693877551,0.13542202458457747,0.7173490480465712,0.7551020408163265,0.6591285162713734,0.2662864923477173,0.13622461259365082,0.8306674020959736,0.3867388665676117,0.3937419056892395,0.09593160450458527,0.061869118362665176,1.0618646144866943,0.001687226234935224,0.2412068247795105,99,Tumor
0.8070652173913043,0.125,0.8819026636258682,0.7389470830999022,0.7096774193548387,0.8709677419354839,0.37865570187568665,0.0931774154305458,0.8369565217391305,0.4729451835155487,0.5102528929710388,0.05542958155274391,0.039051029831171036,1.0861427783966064,0.0006856944528408349,0.1958710253238678,100,Plasma
